player	ID	depth	actions	members	parent	children
P2	/?Q/P1:raise2/P2:raise2/P1:c/C:J/P1:c	5	raise4 c	/C:KQ/P1:raise2/P2:raise2/P1:c/C:J/P1:c /C:QQ/P1:raise2/P2:raise2/P1:c/C:J/P1:c /C:JQ/P1:raise2/P2:raise2/P1:c/C:J/P1:c	/?Q/P1:raise2/P2:raise2/P1:c	/?Q/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4
P2	/?J/P1:raise2/P2:raise2/P1:c/C:K/P1:c	5	raise4 c	/C:QJ/P1:raise2/P2:raise2/P1:c/C:K/P1:c /C:KJ/P1:raise2/P2:raise2/P1:c/C:K/P1:c /C:JJ/P1:raise2/P2:raise2/P1:c/C:K/P1:c	/?J/P1:raise2/P2:raise2/P1:c	/?J/P1:raise2/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4
P2	/?J/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	6	c f	/C:QJ/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:JJ/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:KJ/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	/?J/P1:c/P2:c/C:Q/P1:c	
P2	/?K/P1:raise2/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4	7	c f	/C:QK/P1:raise2/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4 /C:JK/P1:raise2/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4	/?K/P1:raise2/P2:raise2/P1:c/C:K/P1:c	
P2	/?Q/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:raise4	6	raise4 c f	/C:KQ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:raise4 /C:QQ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:raise4 /C:JQ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:raise4	/?Q/P1:c/P2:raise2/P1:raise2/P2:c	
P2	/?Q/P1:c	1	c raise2	/C:JQ/P1:c /C:KQ/P1:c /C:QQ/P1:c		/?Q/P1:c/P2:raise2/P1:raise2
P2	/?Q/P1:c/P2:raise2/P1:raise2	3	c f	/C:KQ/P1:c/P2:raise2/P1:raise2 /C:JQ/P1:c/P2:raise2/P1:raise2 /C:QQ/P1:c/P2:raise2/P1:raise2	/?Q/P1:c	
P2	/?J/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4	8	c f	/C:KJ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4 /C:JJ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4 /C:QJ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4	/?J/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c	
P2	/?K/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	6	c f	/C:KK/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:QK/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:JK/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	/?K/P1:raise2/P2:c/C:Q/P1:c	
P2	/?Q/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c	6	raise4 c	/C:KQ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c /C:JQ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c /C:QQ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c	/?Q/P1:c/P2:raise2/P1:raise2/P2:c	/?Q/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4
P2	/?Q/P1:raise2/P2:c/C:Q/P1:raise4	4	raise4 c f	/C:JQ/P1:raise2/P2:c/C:Q/P1:raise4 /C:KQ/P1:raise2/P2:c/C:Q/P1:raise4	/?Q/P1:raise2/P2:c	
P2	/?Q/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	6	c f	/C:JQ/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:KQ/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	/?Q/P1:raise2/P2:c/C:Q/P1:c	
P2	/?Q/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c	6	raise4 c	/C:KQ/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c /C:JQ/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c	/?Q/P1:c/P2:raise2/P1:raise2/P2:c	/?Q/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4
P2	/?J/P1:c/P2:c/C:K/P1:c	4	raise4 c	/C:KJ/P1:c/P2:c/C:K/P1:c /C:JJ/P1:c/P2:c/C:K/P1:c /C:QJ/P1:c/P2:c/C:K/P1:c	/?J/P1:c/P2:c	/?J/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4
P2	/?J/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:raise4	6	raise4 c f	/C:JJ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:raise4 /C:QJ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:raise4 /C:KJ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:raise4	/?J/P1:c/P2:raise2/P1:raise2/P2:c	
P2	/?Q/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4	8	c f	/C:JQ/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4 /C:QQ/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4 /C:KQ/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4	/?Q/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c	
P2	/?K/P1:raise2/P2:c/C:Q/P1:c	4	raise4 c	/C:KK/P1:raise2/P2:c/C:Q/P1:c /C:JK/P1:raise2/P2:c/C:Q/P1:c /C:QK/P1:raise2/P2:c/C:Q/P1:c	/?K/P1:raise2/P2:c	/?K/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4
P2	/?K/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	6	c f	/C:KK/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:JK/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:QK/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	/?K/P1:c/P2:c/C:Q/P1:c	
P2	/?K/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4	6	c f	/C:KK/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4 /C:JK/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4 /C:QK/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4	/?K/P1:raise2/P2:c/C:J/P1:c	
P2	/?K/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c	6	raise4 c	/C:JK/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c /C:KK/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c /C:QK/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c	/?K/P1:c/P2:raise2/P1:raise2/P2:c	/?K/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4
P2	/?Q/P1:raise2	1	c raise2 f	/C:JQ/P1:raise2 /C:KQ/P1:raise2 /C:QQ/P1:raise2		
P2	/?K/P1:raise2/P2:c/C:K/P1:c	4	raise4 c	/C:JK/P1:raise2/P2:c/C:K/P1:c /C:QK/P1:raise2/P2:c/C:K/P1:c	/?K/P1:raise2/P2:c	/?K/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4
P2	/?J/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4	7	c f	/C:KJ/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4 /C:QJ/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4	/?J/P1:raise2/P2:raise2/P1:c/C:J/P1:c	
P2	/?K/P1:raise2/P2:c/C:J/P1:c	4	raise4 c	/C:QK/P1:raise2/P2:c/C:J/P1:c /C:JK/P1:raise2/P2:c/C:J/P1:c /C:KK/P1:raise2/P2:c/C:J/P1:c	/?K/P1:raise2/P2:c	/?K/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4
P2	/?K/P1:c/P2:c/C:Q/P1:c	4	raise4 c	/C:JK/P1:c/P2:c/C:Q/P1:c /C:KK/P1:c/P2:c/C:Q/P1:c /C:QK/P1:c/P2:c/C:Q/P1:c	/?K/P1:c/P2:c	/?K/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4
P2	/?K/P1:c/P2:c/C:J/P1:c	4	raise4 c	/C:KK/P1:c/P2:c/C:J/P1:c /C:JK/P1:c/P2:c/C:J/P1:c /C:QK/P1:c/P2:c/C:J/P1:c	/?K/P1:c/P2:c	/?K/P1:c/P2:c/C:J/P1:c/P2:raise4/P1:raise4
P2	/?J/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c	6	raise4 c	/C:KJ/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c /C:QJ/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c /C:JJ/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c	/?J/P1:c/P2:raise2/P1:raise2/P2:c	/?J/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4
P2	/?Q/P1:c/P2:c/C:J/P1:raise4	4	raise4 c f	/C:QQ/P1:c/P2:c/C:J/P1:raise4 /C:JQ/P1:c/P2:c/C:J/P1:raise4 /C:KQ/P1:c/P2:c/C:J/P1:raise4	/?Q/P1:c/P2:c	
P2	/?K/P1:raise2/P2:c/C:J/P1:raise4	4	raise4 c f	/C:KK/P1:raise2/P2:c/C:J/P1:raise4 /C:QK/P1:raise2/P2:c/C:J/P1:raise4 /C:JK/P1:raise2/P2:c/C:J/P1:raise4	/?K/P1:raise2/P2:c	
P2	/?J/P1:raise2/P2:raise2/P1:c/C:K/P1:raise4	5	raise4 c f	/C:KJ/P1:raise2/P2:raise2/P1:c/C:K/P1:raise4 /C:QJ/P1:raise2/P2:raise2/P1:c/C:K/P1:raise4 /C:JJ/P1:raise2/P2:raise2/P1:c/C:K/P1:raise4	/?J/P1:raise2/P2:raise2/P1:c	
P2	/?J/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4	5	raise4 c f	/C:KJ/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4 /C:JJ/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4 /C:QJ/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4	/?J/P1:raise2/P2:raise2/P1:c	
P2	/?Q/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	8	c f	/C:KQ/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:JQ/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	/?Q/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c	
P2	/?K/P1:c/P2:c/C:K/P1:raise4	4	raise4 c f	/C:JK/P1:c/P2:c/C:K/P1:raise4 /C:QK/P1:c/P2:c/C:K/P1:raise4	/?K/P1:c/P2:c	
P2	/?J/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4	7	c f	/C:JJ/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4 /C:KJ/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4 /C:QJ/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4	/?J/P1:c/P2:raise2/P1:c/C:K/P1:c	
P2	/?Q/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4	6	c f	/C:KQ/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4 /C:JQ/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4 /C:QQ/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4	/?Q/P1:raise2/P2:c/C:K/P1:c	
P2	/?Q/P1:raise2/P2:c/C:K/P1:c	4	raise4 c	/C:JQ/P1:raise2/P2:c/C:K/P1:c /C:KQ/P1:raise2/P2:c/C:K/P1:c /C:QQ/P1:raise2/P2:c/C:K/P1:c	/?Q/P1:raise2/P2:c	/?Q/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4
P2	/?K/P1:raise2/P2:c/C:Q/P1:raise4	4	raise4 c f	/C:QK/P1:raise2/P2:c/C:Q/P1:raise4 /C:KK/P1:raise2/P2:c/C:Q/P1:raise4 /C:JK/P1:raise2/P2:c/C:Q/P1:raise4	/?K/P1:raise2/P2:c	
P2	/?Q/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	6	c f	/C:JQ/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:KQ/P1:c/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	/?Q/P1:c/P2:c/C:Q/P1:c	
P2	/?J/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4	6	c f	/C:JJ/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4 /C:KJ/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4 /C:QJ/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4	/?J/P1:c/P2:c/C:K/P1:c	
P2	/?K/P1:c/P2:c/C:J/P1:raise4	4	raise4 c f	/C:KK/P1:c/P2:c/C:J/P1:raise4 /C:QK/P1:c/P2:c/C:J/P1:raise4 /C:JK/P1:c/P2:c/C:J/P1:raise4	/?K/P1:c/P2:c	
P2	/?K/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	8	c f	/C:QK/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:JK/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:KK/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4	/?K/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c	
P2	/?K/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4	6	c f	/C:QK/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4 /C:JK/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4	/?K/P1:raise2/P2:c/C:K/P1:c	
P2	/?J/P1:raise2/P2:c/C:K/P1:c	4	raise4 c	/C:JJ/P1:raise2/P2:c/C:K/P1:c /C:QJ/P1:raise2/P2:c/C:K/P1:c /C:KJ/P1:raise2/P2:c/C:K/P1:c	/?J/P1:raise2/P2:c	/?J/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4
P2	/?Q/P1:raise2/P2:raise2/P1:c/C:K/P1:c	5	raise4 c	/C:KQ/P1:raise2/P2:raise2/P1:c/C:K/P1:c /C:QQ/P1:raise2/P2:raise2/P1:c/C:K/P1:c /C:JQ/P1:raise2/P2:raise2/P1:c/C:K/P1:c	/?Q/P1:raise2/P2:raise2/P1:c	/?Q/P1:raise2/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4
P2	/?K/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4	7	c f	/C:JK/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4 /C:QK/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4	/?K/P1:c/P2:raise2/P1:c/C:K/P1:c	
P2	/?J/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c	6	raise4 c	/C:QJ/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c /C:KJ/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c	/?J/P1:c/P2:raise2/P1:raise2/P2:c	/?J/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4
P2	/?Q/P1:c/P2:raise2/P1:c/C:Q/P1:raise4	5	raise4 c f	/C:JQ/P1:c/P2:raise2/P1:c/C:Q/P1:raise4 /C:KQ/P1:c/P2:raise2/P1:c/C:Q/P1:raise4	/?Q/P1:c/P2:raise2/P1:c	
P2	/?J/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4	7	c f	/C:QJ/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4 /C:KJ/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4	/?J/P1:c/P2:raise2/P1:c/C:J/P1:c	
P2	/?K/P1:c	1	c raise2	/C:QK/P1:c /C:JK/P1:c /C:KK/P1:c		/?K/P1:c/P2:raise2/P1:raise2
P2	/?J/P1:c/P2:c/C:J/P1:c	4	raise4 c	/C:KJ/P1:c/P2:c/C:J/P1:c /C:QJ/P1:c/P2:c/C:J/P1:c	/?J/P1:c/P2:c	/?J/P1:c/P2:c/C:J/P1:c/P2:raise4/P1:raise4
P2	/?Q/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4	6	c f	/C:KQ/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4 /C:JQ/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4 /C:QQ/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4	/?Q/P1:c/P2:c/C:K/P1:c	
P2	/?Q/P1:raise2/P2:c/C:J/P1:c	4	raise4 c	/C:KQ/P1:raise2/P2:c/C:J/P1:c /C:QQ/P1:raise2/P2:c/C:J/P1:c /C:JQ/P1:raise2/P2:c/C:J/P1:c	/?Q/P1:raise2/P2:c	/?Q/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4
P2	/?Q/P1:raise2/P2:c/C:J/P1:raise4	4	raise4 c f	/C:QQ/P1:raise2/P2:c/C:J/P1:raise4 /C:KQ/P1:raise2/P2:c/C:J/P1:raise4 /C:JQ/P1:raise2/P2:c/C:J/P1:raise4	/?Q/P1:raise2/P2:c	
P2	/?J/P1:raise2/P2:c/C:K/P1:raise4	4	raise4 c f	/C:QJ/P1:raise2/P2:c/C:K/P1:raise4 /C:KJ/P1:raise2/P2:c/C:K/P1:raise4 /C:JJ/P1:raise2/P2:c/C:K/P1:raise4	/?J/P1:raise2/P2:c	
P2	/?J/P1:c/P2:raise2/P1:c/C:Q/P1:c/P2:raise4/P1:raise4	7	c f	/C:QJ/P1:c/P2:raise2/P1:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:JJ/P1:c/P2:raise2/P1:c/C:Q/P1:c/P2:raise4/P1:raise4 /C:KJ/P1:c/P2:raise2/P1:c/C:Q/P1:c/P2:raise4/P1:raise4	/?J/P1:c/P2:raise2/P1:c/C:Q/P1:c	
P2	/?J/P1:raise2/P2:c/C:Q/P1:c	4	raise4 c	/C:KJ/P1:raise2/P2:c/C:Q/P1:c /C:QJ/P1:raise2/P2:c/C:Q/P1:c /C:JJ/P1:raise2/P2:c/C:Q/P1:c	/?J/P1:raise2/P2:c	/?J/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4
P2	/?K/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4	8	c f	/C:KK/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4 /C:JK/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4 /C:QK/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4	/?K/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c	
P2	/?K/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4	5	raise4 c f	/C:KK/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4 /C:JK/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4 /C:QK/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4	/?K/P1:raise2/P2:raise2/P1:c	
P2	/?J/P1:raise2/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4	7	c f	/C:QJ/P1:raise2/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4 /C:JJ/P1:raise2/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4 /C:KJ/P1:raise2/P2:raise2/P1:c/C:K/P1:c/P2:raise4/P1:raise4	/?J/P1:raise2/P2:raise2/P1:c/C:K/P1:c	
P2	/?K/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4	7	c f	/C:JK/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4 /C:KK/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4 /C:QK/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4	/?K/P1:c/P2:raise2/P1:c/C:J/P1:c	
